ANOPRO,TIPO_COMBUSTIBLE,VALE,NOMBRE_PLACA,UNIDAD_ORGANICA,MES_CONSUMO,KM_RECORRIDO,CANTIDAD_GALONES,PRECIO,TOTAL_CONSUMO,FECHA_INGRESO_VALE,FECHA_SOAT,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE
2019,DIESEL B5 S-50,2000411843,EUF-258,SUB GERENCIA DE SERENAZGO,201904,0,6,12.73,76.38,20190420,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411712,EUF-253,SUB GERENCIA DE SERENAZGO,201904,0,6,12.73,76.38,20190421,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000411747,EAA-672,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,4,3.96,12.73,50.4,20190421,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411571,EUE-836,SUB GERENCIA DE SERENAZGO,201904,4,500,7,15.38,107.66,20190418,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411588,EUE-828,SUB GERENCIA DE SERENAZGO,201904,4,500,7,15.38,107.66,20190418,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411599,4418-EA,SUB GERENCIA DE SERENAZGO,201904,1,200,1.61,15.38,24.75,20190418,20200516,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411600,EU-0227,SUB GERENCIA DE SERENAZGO,201904,1,200,2,15.38,30.76,20190418,20200519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411604,EU-0223,SUB GERENCIA DE SERENAZGO,201904,1,200,1.9,15.38,29.21,20190418,20200519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411611,EAA-654,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201904,4,500,5.27,15.38,81.05,20190418,20200613,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411619,EUA-837,SUB GERENCIA DE SERENAZGO,201904,4,500,6,15.38,92.28,20190419,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411640,EUA-021,SUB GERENCIA DE SERENAZGO,201904,4,200,5,15.38,76.9,20190419,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380596,EAA-726,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201912,4,500,7,13.39,93.73,20181221,20190515,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380599,INT-008,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,1,200,3,13.39,40.17,20181221,20190515,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380598,EGB-134,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,8,13.39,107.12,20181221,20191026,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380601,EAA-749,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201912,4,500,7.63,13.39,102.22,20181221,20181121,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380603,EUE-828,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,8,13.39,107.12,20181221,20191001,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380604,PGQ-763,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201912,4,500,5.4,13.39,72.31,20181221,20190211,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380605,EUA-027,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,200,2.83,13.39,37.83,20181221,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380615,EUA-757,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,200,5,13.39,66.95,20181221,20190617,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380614,NG-44872,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,1,200,2,13.39,26.78,20181221,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380646,EUA-912,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,7,13.39,93.73,20181222,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380651,EUE-828,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,8,13.39,107.12,20181222,20191001,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380658,EGT-304,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201912,4,500,8,13.39,107.12,20181222,20180331,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380661,EGC-130,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,8,13.39,107.12,20181222,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380665,6335-8F,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,1,200,2,13.39,26.78,20181222,20171218,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380669,EU-0224,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,1,200,2,13.39,26.78,20181222,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380671,EW-1848,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201912,1,200,5,13.39,66.95,20181222,20190410,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000380673,EUE-825,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201912,4,500,5.85,13.39,78.27,20181222,20190515,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000400811,SGAV,S.GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201902,0,100,12.82,1,282.00,20190205,19000101,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000400815,EGB-134,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,4,500,8,12.82,102.56,20190206,20191026,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000400824,EUA-018,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,4,200,8.03,12.82,102.98,20190206,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000400826,INT-006,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,1,200,3,12.82,38.46,20190206,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000400860,PGQ-766,SUB G DE GESTIN RIESGO DE DESASTRES INSP ED,201902,4,500,6,12.82,76.92,20190206,20190516,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000400867,EU-0214,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,1,200,2,12.82,25.64,20190206,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000400870,EUA-918,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,4,500,7,12.82,89.74,20190206,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000400871,EUA-016,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,200,5,12.82,64.1,20190206,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000400881,EUA-759,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,4,200,5,12.82,64.1,20190206,20190617,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000400892,INT-011,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,1,200,3,12.82,38.46,20190207,20191026,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000400897,EUE-835,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,4,500,8,12.82,102.56,20190207,20190515,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400603,EGE-198,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201902,4,160,45,13.01,585.45,20190202,20181124,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400639,EGE-186,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201902,4,160,20,13.01,260.2,20190203,20190211,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400645,EAA-662,S.G DE CONTROL OPERACIONES Y SANCIONES,201902,4,17.46,13.01,227.19,20190203,20190724,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400641,INT-024,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201902,3,120,25,13.01,325.25,20190203,20181124,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400620,EGZ-671,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201902,6,900,36.32,13.01,472.48,20190203,20190208,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400654,EUE-774,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201902,4,500,6,13.01,78.06,20190203,20200115,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416411,EU-1966,SUB GERENCIA DE SERENAZGO,201905,1,200,2,15.53,31.06,20190511,20200519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416410,NG-50096,SUB GERENCIA DE SERENAZGO,201905,1,200,1.95,15.53,30.24,20190511,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416458,EUA-912,SUB GERENCIA DE SERENAZGO,201905,4,500,6,15.53,93.18,20190511,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416434,EUA-020,SUB GERENCIA DE SERENAZGO,201905,4,200,5,15.53,77.65,20190512,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416439,EUE-835,SUB GERENCIA DE SERENAZGO,201905,4,500,8,15.53,124.24,20190512,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416510,6262-8F,SUB GERENCIA DE SERENAZGO,201905,1,200,1.61,15.53,25,20190512,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416513,EUE-829,SUB GERENCIA DE SERENAZGO,201905,4,500,8,15.53,124.24,20190512,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416675,EGK-142,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201905,4,500,5.19,15.53,80.63,20190514,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416676,6589-8F,SUB GERENCIA DE SERENAZGO,201905,1,200,1.83,15.53,28.44,20190514,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416713,EUA-843,SUB GERENCIA DE SERENAZGO,201905,4,500,1.62,15.53,25.11,20190514,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416125,EUF-266,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190508,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416134,INT-027,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201905,3,120,28,12.87,360.36,20190508,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416141,EGB-802,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,6,900,23,12.87,296.01,20190508,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416274,EUE-933,SUB GERENCIA DE SERENAZGO,201905,4,500,4.05,12.87,52.12,20190509,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416280,EUF-264,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190509,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416283,EUA-910,SUB GERENCIA DE SERENAZGO,201905,4,500,6,12.87,77.22,20190509,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416289,EAA-169,GERENCIA DE DESARROLLO E INCLUSION SOCIAL,201905,4,500,8,12.87,102.96,20190509,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000412834,EGT-304,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201905,4,500,6,15.53,93.18,20190504,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000412836,EUE-836,SUB GERENCIA DE SERENAZGO,201905,4,500,6.45,15.53,100.14,20190504,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000412837,PQO-822,SUB GERENCIA DE SERENAZGO,201905,4,500,3.08,15.53,47.86,20190504,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000412839,EUA-020,SUB GERENCIA DE SERENAZGO,201905,4,200,5,15.53,77.65,20190504,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,2000412858,PGQ-761,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201905,4,500,5.01,15.53,77.73,20190504,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416436,EUE-825,SUB GERENCIA DE SERENAZGO,201905,4,500,6.55,15.53,101.72,20190512,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416438,EU-2099,SUB GERENCIA DE SERENAZGO,201905,1,200,1.73,15.53,26.9,20190512,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416515,EUA-912,SUB GERENCIA DE SERENAZGO,201905,4,500,8,15.53,124.24,20190512,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416529,EGK-142,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201905,4,500,6.18,15.53,95.91,20190512,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416531,EUA-837,SUB GERENCIA DE SERENAZGO,201905,4,500,6,15.53,93.18,20190513,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416535,EUE-829,SUB GERENCIA DE SERENAZGO,201905,4,500,8,15.53,124.24,20190513,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416538,EGK-142,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201905,4,500,6,15.53,93.18,20190513,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416542,EUA-017,SUB GERENCIA DE SERENAZGO,201905,4,200,5,15.53,77.65,20190513,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416543,EUE-836,SUB GERENCIA DE SERENAZGO,201905,4,500,6.65,15.53,103.26,20190513,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416550,EUE-825,SUB GERENCIA DE SERENAZGO,201905,4,500,6.88,15.53,106.86,20190513,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416560,EUE-835,SUB GERENCIA DE SERENAZGO,201905,4,500,3.89,15.53,60.38,20190513,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000416582,EU-0221,SUB GERENCIA DE SERENAZGO,201905,1,200,1.66,15.53,25.73,20190513,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000411324,EB-7400,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201904,1,200,1.9,15.19,28.89,20190415,20200724,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417404,EGZ-912,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201905,3,120,49.73,12.87,640.08,20190523,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417408,EAA-672,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,4,4.19,12.87,53.86,20190523,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417420,EGE-169,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,3,120,29,12.87,373.27,20190523,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417421,EGE-187,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,3,120,18.67,12.87,240.24,20190523,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417430,EUE-830,SUB GERENCIA DE SERENAZGO,201905,4,500,8,12.87,102.96,20190523,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417435,EGE-196,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,3,120,19,12.87,244.54,20190523,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417437,EUF-282,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190523,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417492,EGB-800,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,6,900,25,12.87,321.75,20190523,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417443,EUF-262,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190524,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417447,EUF-257,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190524,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417775,PIL-466,SUB GERENCIA DE SERENAZGO,201905,4,500,6,12.87,77.22,20190527,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417781,EAA-504,GERENCIA DE GESTION AMBIENTAL Y ORNATO,201905,4,500,8,12.87,102.96,20190527,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419058,EUF-256,SUB GERENCIA DE SERENAZGO,201905,0,3.4,12.99,44.15,20190531,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419071,EUF-273,SUB GERENCIA DE SERENAZGO,201905,0,5.42,12.99,70.38,20190531,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419085,EGY-017,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,6,900,25,12.99,324.75,20190531,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419092,EGB-801,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,6,900,25,12.99,324.75,20190531,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410077,EUE-774,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,5.13,13.13,67.32,20190123,20200115,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410078,PIL-688,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,10,13.13,131.3,20190123,20190926,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410099,EGE-184,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,4,160,25,13.13,328.25,20190124,20190514,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410109,EGB-804,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,6,900,25,13.13,328.25,20190124,20190211,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410115,EGT-672,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,4,160,25,13.13,328.25,20190124,20190724,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410135,EGE-185,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201901,4,500,4,13.13,52.52,20190124,20190211,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410148,EUE-774,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,5.76,13.13,75.59,20190124,20200115,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400042,EAA-672,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,4,7.44,13.13,97.62,20190125,20190724,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400017,EGB-220,S.GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201901,5,200,37.45,13.13,491.69,20190125,20190213,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400022,EGB-803,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,6,900,25,13.13,328.25,20190125,20190211,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400023,EGB-244,S.GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201901,5,200,37.52,13.13,492.65,20190125,20190213,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400028,EGB-804,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,6,900,21.04,13.13,276.3,20190125,20190211,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400031,EGE-168,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,6,900,48.01,13.13,630.33,20190125,20190211,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400441,EGE-192,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,4,160,36,13.13,472.68,20190131,20181124,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400442,EGA-066,S.GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201901,5,200,17.84,13.13,234.29,20190131,20190514,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400452,EGE-164,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,6,900,25,13.13,328.25,20190131,20190514,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000400455,EGB-138,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201901,4,500,10.65,13.13,139.8,20190131,20190905,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417575,EAA-673,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,4,000,19.11,12.87,245.89,20190524,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419095,INT-024,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,3,120,41.04,12.99,533.12,20190531,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419099,INT-025,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,3,120,20,12.99,259.8,20190531,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419109,INT-023,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,3,120,25,12.99,324.75,20190531,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419135,PIL-704,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201905,4,500,8,12.99,103.92,20190531,20190325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419171,EUF-275,SUB GERENCIA DE SERENAZGO,201906,0,3.54,12.99,45.97,20190601,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419173,EGB-801,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,6,900,25,12.99,324.75,20190601,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419236,EGB-802,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,6,900,22.64,12.99,294.08,20190602,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419288,EGZ-671,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,6,900,35,12.99,454.65,20190603,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419439,EUF-272,SUB GERENCIA DE SERENAZGO,201906,0,6,12.99,77.94,20190605,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419442,EGB-243,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201906,5,200,35.15,12.99,456.56,20190605,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419513,EUF-258,SUB GERENCIA DE SERENAZGO,201906,0,4.76,12.99,61.86,20190605,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419514,EUF-277,SUB GERENCIA DE SERENAZGO,201906,0,6,12.99,77.94,20190605,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419586,EGE-183,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,4,160,36,12.99,467.64,20190606,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419675,INT-397,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201906,4,500,7.73,12.99,100.37,20190607,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419676,EUF-266,SUB GERENCIA DE SERENAZGO,201906,0,5.11,12.99,66.31,20190607,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000419678,EGS-131,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201906,4,500,6.4,12.99,83.18,20190607,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420777,EGE-168,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,6,900,45,12.99,584.6,20190621,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420823,EGZ-912,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201906,3,120,28.52,12.99,370.49,20190621,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000420830,EAA-707,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,4,000,17.21,12.99,223.61,20190621,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420889,EUE-828,SUB GERENCIA DE SERENAZGO,201906,4,500,8,15.2,121.6,20190622,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420902,EUA-758,SUB GERENCIA DE SERENAZGO,201906,4,200,5,15.2,76,20190622,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420907,C9N-753,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201906,4,500,6,15.2,91.2,20190623,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420914,EUA-758,SUB GERENCIA DE SERENAZGO,201906,4,200,4.03,15.2,61.27,20190623,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000420915,EUE-826,SUB GERENCIA DE SERENAZGO,201906,4,500,8,15.2,121.6,20190623,20200325,LIMA,LIMA,ATE,150103,20230510
